blocknumber,reserve BAT,reserve DAI,volume BAT for 5% slippage
15649750,0,0,30.654822440933344
15649900,0,0,30.654822440933344
15650050,0,0,30.654822440933344
15650200,0,0,30.654822440933344
15650350,0,0,30.654822440933344
15650500,0,0,30.654822440933344
15650650,0,0,30.654822440933344
15650800,0,0,30.654822440933344
15650950,0,0,30.654822440933344
15651100,0,0,30.654822440933344
15651250,0,0,30.654822440933344
15651400,0,0,30.654822440933344
15651550,0,0,30.654822440933344
15651700,0,0,30.654822440933344
15651850,0,0,30.654822440933344
15652000,0,0,30.654822440933344
15652150,0,0,30.654822440933344
15652300,0,0,30.654822440933344
15652450,0,0,30.654822440933344
15652600,0,0,30.654822440933344
15652750,0,0,30.654822440933344
15652900,0,0,30.654822440933344
15653050,0,0,30.654822440933344
15653200,0,0,30.654822440933344
15653350,0,0,30.654822440933344
15653500,0,0,30.654822440933344
15653650,0,0,30.654822440933344
15653800,0,0,30.654822440933344
15653950,0,0,30.654822440933344
15654100,0,0,30.654822440933344
15654250,0,0,30.654822440933344
15654400,0,0,30.654822440933344
15654550,0,0,30.654822440933344
15654700,0,0,30.654822440933344
15654850,0,0,30.654822440933344
15655000,0,0,30.654822440933344
15655150,0,0,30.654822440933344
15655300,0,0,30.654822440933344
15655450,0,0,30.654822440933344
15655600,0,0,30.654822440933344
15655750,0,0,30.654822440933344
15655900,0,0,30.654822440933344
15656050,0,0,30.654822440933344
15656200,0,0,30.654822440933344
15656350,0,0,30.654822440933344
15656500,0,0,30.654822440933344
15656650,0,0,30.654822440933344
15656800,0,0,30.654822440933344
15656950,0,0,30.654822440933344
15657100,0,0,30.654822440933344
15657250,0,0,30.654822440933344
15657400,0,0,30.654822440933344
15657550,0,0,30.654822440933344
15657700,0,0,30.654822440933344
15657850,0,0,30.654822440933344
15658000,0,0,30.654822440933344
15658150,0,0,30.654822440933344
15658300,0,0,30.654822440933344
15658450,0,0,30.654822440933344
15658600,0,0,30.654822440933344
15658750,0,0,30.654822440933344
15658900,0,0,30.654822440933344
15659050,0,0,30.654822440933344
15659200,0,0,30.654822440933344
15659350,0,0,30.654822440933344
15659500,0,0,30.654822440933344
15659650,0,0,30.654822440933344
15659800,0,0,30.654822440933344
15659950,0,0,30.654822440933344
15660100,0,0,30.654822440933344
15660250,0,0,30.654822440933344
15660400,0,0,30.654822440933344
15660550,0,0,30.654822440933344
15660700,0,0,30.654822440933344
15660850,0,0,30.654822440933344
15661000,0,0,30.654822440933344
15661150,0,0,30.654822440933344
15661300,0,0,30.654822440933344
15661450,0,0,30.654822440933344
15661600,0,0,30.654822440933344
15661750,0,0,30.654822440933344
15661900,0,0,30.654822440933344
15662050,0,0,30.654822440933344
15662200,0,0,30.654822440933344
15662350,0,0,30.654822440933344
15662500,0,0,30.654822440933344
15662650,0,0,30.654822440933344
15662800,0,0,30.654822440933344
15662950,0,0,30.654822440933344
15663100,0,0,30.654822440933344
15663250,0,0,30.654822440933344
15663400,0,0,30.654822440933344
15663550,0,0,30.654822440933344
15663700,0,0,30.654822440933344
15663850,0,0,30.654822440933344
15664000,0,0,30.654822440933344
15664150,0,0,30.654822440933344
15664300,0,0,30.654822440933344
15664450,0,0,30.654822440933344
15664600,0,0,30.654822440933344
15664750,0,0,30.654822440933344
15664900,0,0,30.654822440933344
15665050,0,0,30.654822440933344
15665200,0,0,30.654822440933344
15665350,0,0,30.654822440933344
15665500,0,0,30.654822440933344
15665650,0,0,30.654822440933344
15665800,0,0,30.654822440933344
15665950,0,0,30.654822440933344
15666100,0,0,30.654822440933344
15666250,0,0,30.654822440933344
15666400,0,0,30.654822440933344
15666550,0,0,30.654822440933344
15666700,0,0,30.654822440933344
15666850,0,0,30.654822440933344
15667000,0,0,30.654822440933344
15667150,0,0,30.654822440933344
15667300,0,0,30.654822440933344
15667450,0,0,30.654822440933344
15667600,0,0,30.654822440933344
15667750,0,0,30.654822440933344
15667900,0,0,30.654822440933344
15668050,0,0,30.654822440933344
15668200,0,0,30.654822440933344
15668350,0,0,30.654822440933344
15668500,0,0,30.654822440933344
15668650,0,0,30.654822440933344
15668800,0,0,30.654822440933344
15668950,0,0,30.654822440933344
15669100,0,0,30.654822440933344
15669250,0,0,30.654822440933344
15669400,0,0,30.654822440933344
15669550,0,0,30.654822440933344
15669700,0,0,30.654822440933344
15669850,0,0,30.654822440933344
15670000,0,0,30.654822440933344
15670150,0,0,30.654822440933344
15670300,0,0,30.654822440933344
15670450,0,0,30.654822440933344
15670600,0,0,30.654822440933344
15670750,0,0,30.654822440933344
15670900,0,0,30.654822440933344
15671050,0,0,30.654822440933344
15671200,0,0,30.654822440933344
15671350,0,0,30.654822440933344
15671500,0,0,30.654822440933344
15671650,0,0,30.654822440933344
15671800,0,0,30.654822440933344
15671950,0,0,30.654822440933344
15672100,0,0,30.654822440933344
15672250,0,0,30.654822440933344
15672400,0,0,30.654822440933344
15672550,0,0,30.654822440933344
15672700,0,0,30.654822440933344
15672850,0,0,30.654822440933344
15673000,0,0,30.654822440933344
15673150,0,0,30.654822440933344
15673300,0,0,30.654822440933344
15673450,0,0,30.654822440933344
15673600,0,0,30.654822440933344
15673750,0,0,30.654822440933344
15673900,0,0,30.654822440933344
15674050,0,0,30.654822440933344
15674200,0,0,30.654822440933344
15674350,0,0,30.654822440933344
15674500,0,0,30.654822440933344
15674650,0,0,30.654822440933344
15674800,0,0,30.654822440933344
15674950,0,0,30.654822440933344
15675100,0,0,30.654822440933344
15675250,0,0,30.654822440933344
15675400,0,0,30.654822440933344
15675550,0,0,30.654822440933344
15675700,0,0,30.654822440933344
15675850,0,0,30.654822440933344
15676000,0,0,30.654822440933344
15676150,0,0,30.654822440933344
15676300,0,0,30.654822440933344
15676450,0,0,30.654822440933344
15676600,0,0,30.654822440933344
15676750,0,0,30.654822440933344
15676900,0,0,30.654822440933344
15677050,0,0,30.654822440933344
15677200,0,0,30.654822440933344
15677350,0,0,30.654822440933344
15677500,0,0,30.654822440933344
15677650,0,0,30.654822440933344
15677800,0,0,30.654822440933344
15677950,0,0,30.654822440933344
15678100,0,0,30.654822440933344
15678250,0,0,30.654822440933344
15678400,0,0,30.654822440933344
15678550,0,0,30.654822440933344
15678700,0,0,30.654822440933344
15678850,0,0,30.654822440933344
15679000,0,0,30.654822440933344
15679150,0,0,30.654822440933344
15679300,0,0,30.654822440933344
15679450,0,0,30.654822440933344
15679600,0,0,30.654822440933344
15679750,0,0,30.654822440933344
15679900,0,0,30.654822440933344
15680050,0,0,30.654822440933344
15680200,0,0,30.654822440933344
15680350,0,0,30.654822440933344
15680500,0,0,30.654822440933344
15680650,0,0,30.654822440933344
15680800,0,0,30.654822440933344
15680950,0,0,30.654822440933344
15681100,0,0,30.654822440933344
15681250,0,0,30.654822440933344
15681400,0,0,30.654822440933344
15681550,0,0,30.654822440933344
15681700,0,0,30.654822440933344
15681850,0,0,30.654822440933344
15682000,0,0,30.654822440933344
15682150,0,0,30.654822440933344
15682300,0,0,30.654822440933344
15682450,0,0,30.654822440933344
15682600,0,0,30.654822440933344
15682750,0,0,30.654822440933344
15682900,0,0,30.654822440933344
15683050,0,0,30.654822440933344
15683200,0,0,30.654822440933344
15683350,0,0,30.654822440933344
15683500,0,0,30.654822440933344
15683650,0,0,30.654822440933344
15683800,0,0,30.654822440933344
15683950,0,0,30.654822440933344
15684100,0,0,30.654822440933344
15684250,0,0,30.654822440933344
15684400,0,0,30.654822440933344
15684550,0,0,30.654822440933344
15684700,0,0,30.654822440933344
15684850,0,0,30.654822440933344
15685000,0,0,30.654822440933344
15685150,0,0,30.654822440933344
15685300,0,0,30.654822440933344
15685450,0,0,30.654822440933344
15685600,0,0,30.654822440933344
15685750,0,0,30.654822440933344
15685900,0,0,30.654822440933344
15686050,0,0,30.654822440933344
15686200,0,0,30.654822440933344
15686350,0,0,30.654822440933344
15686500,0,0,30.654822440933344
15686650,0,0,30.654822440933344
15686800,0,0,30.654822440933344
15686950,0,0,30.654822440933344
15687100,0,0,30.654822440933344
15687250,0,0,30.654822440933344
15687400,0,0,30.654822440933344
15687550,0,0,30.654822440933344
15687700,0,0,30.654822440933344
15687850,0,0,30.654822440933344
15688000,0,0,30.654822440933344
15688150,0,0,30.654822440933344
15688300,0,0,30.654822440933344
15688450,0,0,30.654822440933344
15688600,0,0,30.654822440933344
15688750,0,0,30.654822440933344
15688900,0,0,30.654822440933344
15689050,0,0,30.654822440933344
15689200,0,0,30.654822440933344
15689350,0,0,30.654822440933344
15689500,0,0,30.654822440933344
15689650,0,0,30.654822440933344
15689800,0,0,30.654822440933344
15689950,0,0,30.654822440933344
15690100,0,0,30.654822440933344
15690250,0,0,30.654822440933344
15690400,0,0,30.654822440933344
15690550,0,0,30.654822440933344
15690700,0,0,30.654822440933344
15690850,0,0,30.654822440933344
15691000,0,0,30.654822440933344
15691150,0,0,30.654822440933344
15691300,0,0,30.654822440933344
15691450,0,0,30.654822440933344
15691600,0,0,30.654822440933344
15691750,0,0,30.654822440933344
15691900,0,0,30.654822440933344
15692050,0,0,30.654822440933344
15692200,0,0,30.654822440933344
15692350,0,0,30.654822440933344
15692500,0,0,30.654822440933344
15692650,0,0,30.654822440933344
15692800,0,0,30.654822440933344
15692950,0,0,30.654822440933344
15693100,0,0,30.654822440933344
15693250,0,0,30.654822440933344
15693400,0,0,30.654822440933344
15693550,0,0,30.654822440933344
15693700,0,0,30.654822440933344
15693850,0,0,30.654822440933344
15694000,0,0,30.654822440933344
15694150,0,0,30.654822440933344
15694300,0,0,30.654822440933344
15694450,0,0,30.654822440933344
15694600,0,0,30.654822440933344
15694750,0,0,30.654822440933344
15694900,0,0,30.654822440933344
15695050,0,0,30.654822440933344
15695200,0,0,30.654822440933344
15695350,0,0,30.654822440933344
15695500,0,0,30.654822440933344
15695650,0,0,30.654822440933344
15695800,0,0,30.654822440933344
15695950,0,0,30.654822440933344
15696100,0,0,30.654822440933344
15696250,0,0,30.654822440933344
15696400,0,0,30.654822440933344
15696550,0,0,30.654822440933344
15696700,0,0,30.654822440933344
15696850,0,0,30.654822440933344
15697000,0,0,30.654822440933344
15697150,0,0,30.654822440933344
15697300,0,0,30.654822440933344
15697450,0,0,30.654822440933344
15697600,0,0,30.654822440933344
15697750,0,0,30.654822440933344
15697900,0,0,30.654822440933344
15698050,0,0,30.654822440933344
15698200,0,0,30.654822440933344
15698350,0,0,30.654822440933344
15698500,0,0,30.654822440933344
15698650,0,0,30.654822440933344
15698800,0,0,30.654822440933344
15698950,0,0,30.654822440933344
15699100,0,0,30.654822440933344
15699250,0,0,30.654822440933344
15699400,0,0,30.654822440933344
15699550,0,0,30.654822440933344
15699700,0,0,30.654822440933344
15699850,0,0,30.654822440933344
15700000,0,0,30.654822440933344
15700150,0,0,30.654822440933344
15700300,0,0,30.654822440933344
15700450,0,0,30.654822440933344
15700600,0,0,30.654822440933344
15700750,0,0,30.654822440933344
15700900,0,0,30.654822440933344
15701050,0,0,30.654822440933344
15701200,0,0,30.654822440933344
15701350,0,0,30.654822440933344
15701500,0,0,30.654822440933344
15701650,0,0,30.654822440933344
15701800,0,0,30.474208414757413
15701950,0,0,30.474208414757413
15702100,0,0,30.474208414757413
15702250,0,0,30.474208414757413
15702400,0,0,30.474208414757413
15702550,0,0,30.474208414757413
15702700,0,0,30.474208414757413
15702850,0,0,30.474208414757413
15703000,0,0,30.474208414757413
15703150,0,0,30.474208414757413
15703300,0,0,30.474208414757413
15703450,0,0,30.474208414757413
15703600,0,0,30.474208414757413
15703750,0,0,30.474208414757413
15703900,0,0,30.474208414757413
15704050,0,0,30.474208414757413
15704200,0,0,30.474208414757413
15704350,0,0,30.474208414757413
15704500,0,0,30.474208414757413
15704650,0,0,30.474208414757413
15704800,0,0,30.474208414757413
15704950,0,0,30.474208414757413
15705100,0,0,30.474208414757413
15705250,0,0,30.474208414757413
15705400,0,0,30.474208414757413
15705550,0,0,30.474208414757413
15705700,0,0,30.474208414757413
15705850,0,0,30.474208414757413
15706000,0,0,30.474208414757413
15706150,0,0,30.474208414757413
15706300,0,0,30.474208414757413
15706450,0,0,30.474208414757413
15706600,0,0,30.474208414757413
15706750,0,0,30.474208414757413
15706900,0,0,30.474208414757413
15707050,0,0,30.474208414757413
15707200,0,0,30.474208414757413
15707350,0,0,30.474208414757413
15707500,0,0,30.474208414757413
15707650,0,0,30.474208414757413
15707800,0,0,30.474208414757413
15707950,0,0,30.474208414757413
15708100,0,0,30.474208414757413
15708250,0,0,30.474208414757413
15708400,0,0,30.474208414757413
15708550,0,0,30.474208414757413
15708700,0,0,30.474208414757413
15708850,0,0,30.474208414757413
15709000,0,0,30.474208414757413
15709150,0,0,30.474208414757413
15709300,0,0,30.474208414757413
15709450,0,0,30.474208414757413
15709600,0,0,30.474208414757413
15709750,0,0,30.474208414757413
15709900,0,0,30.474208414757413
15710050,0,0,30.474208414757413
15710200,0,0,30.474208414757413
15710350,0,0,30.474208414757413
15710500,0,0,30.474208414757413
15710650,0,0,30.474208414757413
15710800,0,0,30.474208414757413
15710950,0,0,30.474208414757413
15711100,0,0,30.474208414757413
15711250,0,0,30.474208414757413
15711400,0,0,30.474208414757413
15711550,0,0,30.474208414757413
15711700,0,0,30.474208414757413
15711850,0,0,30.474208414757413
15712000,0,0,30.474208414757413
15712150,0,0,30.474208414757413
15712300,0,0,30.474208414757413
15712450,0,0,30.474208414757413
15712600,0,0,30.474208414757413
15712750,0,0,30.474208414757413
15712900,0,0,30.474208414757413
15713050,0,0,30.474208414757413
15713200,0,0,30.474208414757413
15713350,0,0,30.474208414757413
15713500,0,0,30.474208414757413
15713650,0,0,30.474208414757413
15713800,0,0,30.474208414757413
15713950,0,0,30.474208414757413
15714100,0,0,30.474208414757413
15714250,0,0,30.474208414757413
15714400,0,0,30.474208414757413
15714550,0,0,30.474208414757413
15714700,0,0,30.474208414757413
15714850,0,0,30.474208414757413
15715000,0,0,30.474208414757413
15715150,0,0,30.474208414757413
15715300,0,0,30.474208414757413
15715450,0,0,30.474208414757413
15715600,0,0,30.474208414757413
15715750,0,0,30.474208414757413
15715900,0,0,30.474208414757413
15716050,0,0,30.474208414757413
15716200,0,0,30.474208414757413
15716350,0,0,30.474208414757413
15716500,0,0,30.474208414757413
15716650,0,0,30.474208414757413
15716800,0,0,30.474208414757413
15716950,0,0,30.474208414757413
15717100,0,0,30.474208414757413
15717250,0,0,30.474208414757413
15717400,0,0,30.474208414757413
15717550,0,0,30.474208414757413
15717700,0,0,30.474208414757413
15717850,0,0,30.474208414757413
15718000,0,0,30.474208414757413
15718150,0,0,30.474208414757413
15718300,0,0,30.474208414757413
15718450,0,0,30.474208414757413
15718600,0,0,30.474208414757413
15718750,0,0,30.474208414757413
15718900,0,0,30.474208414757413
15719050,0,0,30.474208414757413
15719200,0,0,30.474208414757413
15719350,0,0,30.474208414757413
15719500,0,0,30.474208414757413
15719650,0,0,30.474208414757413
15719800,0,0,30.474208414757413
15719950,0,0,30.474208414757413
15720100,0,0,30.474208414757413
15720250,0,0,30.474208414757413
15720400,0,0,30.474208414757413
15720550,0,0,30.474208414757413
15720700,0,0,30.474208414757413
15720850,0,0,30.474208414757413
15721000,0,0,30.474208414757413
15721150,0,0,30.474208414757413
15721300,0,0,30.474208414757413
15721450,0,0,30.474208414757413
15721600,0,0,30.474208414757413
15721750,0,0,30.474208414757413
15721900,0,0,30.474208414757413
15722050,0,0,30.474208414757413
15722200,0,0,30.474208414757413
15722350,0,0,30.474208414757413
15722500,0,0,30.474208414757413
15722650,0,0,30.474208414757413
15722800,0,0,30.474208414757413
15722950,0,0,30.474208414757413
15723100,0,0,30.474208414757413
15723250,0,0,30.474208414757413
15723400,0,0,30.474208414757413
15723550,0,0,30.474208414757413
15723700,0,0,30.474208414757413
15723850,0,0,30.474208414757413
15724000,0,0,30.474208414757413
15724150,0,0,30.474208414757413
15724300,0,0,30.474208414757413
15724450,0,0,30.474208414757413
15724600,0,0,30.474208414757413
15724750,0,0,30.474208414757413
15724900,0,0,30.474208414757413
15725050,0,0,30.474208414757413
15725200,0,0,30.474208414757413
15725350,0,0,30.474208414757413
15725500,0,0,30.474208414757413
15725650,0,0,30.474208414757413
15725800,0,0,30.474208414757413
15725950,0,0,30.474208414757413
15726100,0,0,30.474208414757413
15726250,0,0,30.474208414757413
15726400,0,0,30.474208414757413
15726550,0,0,30.474208414757413
15726700,0,0,30.474208414757413
15726850,0,0,30.474208414757413
15727000,0,0,30.474208414757413
15727150,0,0,30.474208414757413
15727300,0,0,30.474208414757413
15727450,0,0,30.474208414757413
15727600,0,0,30.474208414757413
15727750,0,0,30.474208414757413
15727900,0,0,30.474208414757413
15728050,0,0,30.474208414757413
15728200,0,0,30.474208414757413
15728350,0,0,30.474208414757413
15728500,0,0,30.474208414757413
15728650,0,0,30.474208414757413
15728800,0,0,30.474208414757413
15728950,0,0,30.474208414757413
15729100,0,0,30.474208414757413
15729250,0,0,30.474208414757413
15729400,0,0,30.474208414757413
15729550,0,0,30.474208414757413
15729700,0,0,30.474208414757413
15729850,0,0,30.474208414757413
15730000,0,0,30.474208414757413
15730150,0,0,30.474208414757413
15730300,0,0,30.474208414757413
15730450,0,0,30.474208414757413
15730600,0,0,30.474208414757413
15730750,0,0,30.474208414757413
15730900,0,0,30.474208414757413
